source,reason,score,matched_area,matched_study_id,title,matched_title,doi,matched_doi
"Embase","doi","100","within_second_search","","Effects of In-Season Strength Training on Physical Fitness and Injury Prevention in North African Elite Young Female Soccer Players","Effects of In-Season Strength Training on Physical Fitness and Injury Prevention in North African Elite Young Female Soccer Players.","10.1186/s40798-024-00762-0","10.1186/s40798-024-00762-0"
"Embase","doi","100","within_second_search","","Duration of Ice Hockey Play and Chronic Traumatic Encephalopathy","Duration of Ice Hockey Play and Chronic Traumatic Encephalopathy.","10.1001/jamanetworkopen.2024.49106","10.1001/jamanetworkopen.2024.49106"
"Embase","doi","100","within_second_search","","Effectiveness of an On-Field Rehabilitation framework for return to sports in injured male professional football players: a single-blinded, prospective, randomised controlled trial","Effectiveness of an On-Field Rehabilitation framework for return to sports in injured male professional football players: a single-blinded, prospective, randomised controlled trial.","10.1136/bmjsem-2023-001849","10.1136/bmjsem-2023-001849"
"Embase","doi","100","within_second_search","","Immediate and Transient Perturbances in EEG Within Seconds Following Controlled Soccer Head Impact","Immediate and Transient Perturbances in EEG Within Seconds Following Controlled Soccer Head Impact.","10.1007/s10439-024-03602-0","10.1007/s10439-024-03602-0"
"Embase","doi","100","within_second_search","","Return to Soccer After Anterior Cruciate Ligament Reconstruction: An Outcome or a Decision?","Return to Soccer After Anterior Cruciate Ligament Reconstruction: An Outcome or a Decision?.","10.1177/23259671241295834","10.1177/23259671241295834"
"Embase","doi","100","within_second_search","","Review of common shoulder and elbow pathologies in athletes","[Review of common shoulder and elbow pathologies in athletes].","10.53738/revmed.2024.20.899.2400","10.53738/revmed.2024.20.899.2400"
"Embase","doi","100","within_second_search","","Repetitive head injuries in German American football players do not change blood-based biomarker candidates for CTE during a single season","Repetitive head injuries in German American football players do not change blood-based biomarker candidates for CTE during a single season.","10.1186/s42466-024-00307-6","10.1186/s42466-024-00307-6"
"Embase","doi","100","within_second_search","","Soccer (football) and brain health","Soccer (football) and brain health.","10.1007/s00415-024-12320-5","10.1007/s00415-024-12320-5"
"Embase","doi","100","within_second_search","","The Role of Level of Play in Concussions in High School Athletes","The Role of Level of Play in Concussions in High School Athletes.","10.1097/phh.0000000000001791","10.1097/phh.0000000000001791"
"Embase","doi","100","within_second_search","","Disruptions to sleep and circadian rhythms are associated with poorer athlete mental health in female, but not male, elite Australian Rules footballers","Disruptions to sleep and circadian rhythms are associated with poorer athlete mental health in female, but not male, elite Australian Rules footballers.","10.1111/jsr.14186","10.1111/jsr.14186"
"Embase","doi","100","within_second_search","","A 13-year-old soccer player presenting with a Morel-Lavallee lesion of the knee: A case report and review of literature","A 13-year-old soccer player presenting with a Morel-Lavallee lesion of the knee: A case report and review of literature.","10.1002/ccr3.9365","10.1002/ccr3.9365"
"Embase","doi","100","within_second_search","","Systematic video analysis of ACL injuries in professional Spanish male football (soccer): Injury mechanisms, situational patterns, biomechanics and neurocognitive errors - A study on 115 consecutive cases","Systematic video analysis of ACL injuries in professional Spanish male football (soccer): injury mechanisms, situational patterns, biomechanics and neurocognitive errors - a study on 115 consecutive cases.","10.1136/bmjsem-2024-002149","10.1136/bmjsem-2024-002149"
"Embase","doi","100","within_second_search","","Anterior Cruciate Ligament Ruptures in Russian Premier League Soccer Players During the 2010 to 2021/2022 Competitive Seasons: The Epidemiology and Details of Return to Sports","Anterior Cruciate Ligament Ruptures in Russian Premier League Soccer Players During the 2010 to 2021/2022 Competitive Seasons: The Epidemiology and Details of Return to Sports.","10.1177/23259671241261957","10.1177/23259671241261957"
"Embase","doi","100","within_second_search","","Comparing the immediate effects of different neural mobilization exercises on hamstring flexibility in recreational soccer players","Comparing the immediate effects of different neural mobilization exercises on hamstring flexibility in recreational soccer players.","10.1142/s1013702524500124","10.1142/s1013702524500124"
"Embase","doi","100","within_second_search","","Flortaucipir tau PET findings from former professional and college American football players in the DIAGNOSE CTE research project","Flortaucipir tau PET findings from former professional and college American football players in the DIAGNOSE CTE research project.","10.1002/alz.13602","10.1002/alz.13602"
"Embase","doi","100","within_second_search","","Artificial intelligence applications in the football codes: A systematic review","Artificial intelligence applications in the football codes: A systematic review.","10.1080/02640414.2024.2383065","10.1080/02640414.2024.2383065"
"Embase","doi","100","within_second_search","","Patellofemoral Disorders in Soccer Players","Patellofemoral Disorders in Soccer Players.","10.1097/jsa.0000000000000390","10.1097/jsa.0000000000000390"
"Embase","doi","100","within_second_search","","Shoulder dislocations in professional male football (soccer): A retrospective epidemiological analysis of the German Bundesliga from season 2012/2013 until 2022/2023","Shoulder dislocations in professional male football (soccer): A retrospective epidemiological analysis of the German Bundesliga from season 2012/2013 until 2022/2023.","10.1002/ksa.12199","10.1002/ksa.12199"
"Embase","doi","100","within_second_search","","Evaluation of Brain Rotational Injury Criteria (BrIC) in vehicle frontal crashes","Evaluation of Brain Rotational Injury Criteria (BrIC) in vehicle frontal crashes.","10.1080/15389588.2023.2255913","10.1080/15389588.2023.2255913"
"Embase","doi","100","within_second_search","","ORTHOPEDIC INJURIES IN MEN'S PROFESSIONAL SOCCER DURING THE CORONAVIRUS DISEASE PANDEMIC","ORTHOPEDIC INJURIES IN MEN'S PROFESSIONAL SOCCER DURING THE CORONAVIRUS DISEASE PANDEMIC.","10.1590/1413-785220243203e273510","10.1590/1413-785220243203e273510"
"Embase","doi","100","within_second_search","","Marching Band Injuries in Children Presenting to Emergency Departments in the United States, 2012-2021: A Trebling Tale","Marching Band Injuries in Children Presenting to Emergency Departments in the United States, 2012-2021: A Trebling Tale.","10.1177/00099228231210656","10.1177/00099228231210656"
"Embase","doi","100","within_second_search","","The team behind the team: prevalence and correlates of mental health problems among professional football team medical and allied staff?","The team behind the team: prevalence and correlates of mental health problems among professional football team medical and allied staff?.","10.1080/15438627.2023.2216827","10.1080/15438627.2023.2216827"
"Embase","doi","100","within_second_search","","Optimised return to play: high treatment success rate in core muscle injury with surgical release of the anterior tendon of the rectus abdominis muscle and proximal tenotomy of the adductor longus muscle","Optimised return to play: high treatment success rate in core muscle injury with surgical release of the anterior tendon of the rectus abdominis muscle and proximal tenotomy of the adductor longus muscle.","10.1016/j.jisako.2023.10.013","10.1016/j.jisako.2023.10.013"
"Embase","doi","100","within_second_search","","Which training load indicators are greater correlated with maturation and wellness variables in elite U14 soccer players?","Which training load indicators are greater correlated with maturation and wellness variables in elite U14 soccer players?.","10.1186/s12887-024-04744-9","10.1186/s12887-024-04744-9"
"Embase","doi","100","within_second_search","","Women's rugby for all: Toward an intersectional women's rugby research agenda","Women's rugby for all: Toward an intersectional women's rugby research agenda.","10.1002/ejsc.12127","10.1002/ejsc.12127"
"Embase","doi","100","within_second_search","","Assessment of Eating Disorder Risk According to Sport Level, Sex, and Social Media Use among Polish Football Players: A Cross-Sectional Study","Assessment of Eating Disorder Risk According to Sport Level, Sex, and Social Media Use among Polish Football Players: A Cross-Sectional Study.","10.3390/nu16203470","10.3390/nu16203470"
